2023-08-22 15:18:21,162 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:18:21,174 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:18:21,176 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:18:21,176 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:18:21,185 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:18:23,067 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:18:23,068 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:45,798 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:45,801 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:45,801 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:46,035 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:51,987 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:51,988 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:51,996 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:52,009 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:52,010 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:52,020 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:52,025 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:52,025 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:52,035 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:52,041 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:52,041 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:52,052 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:52,059 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:52,059 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:52,070 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:52,072 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:52,072 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:19:52,286 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:19:53,275 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:19:53,275 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:20:16,333 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:20:16,337 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:20:16,337 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:20:50,287 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:20:50,289 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:20:50,289 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:20:55,415 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:20:55,446 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:20:55,446 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:21:15,657 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:21:15,663 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-08-22 15:21:15,663 INFO    MainThread:87260 [wandb_init.py:_pause_backend():418] pausing backend
2023-08-22 15:26:45,772 INFO    MainThread:87260 [wandb_init.py:_resume_backend():423] resuming backend
2023-08-22 15:26:57,874 INFO    MainThread:87260 [jupyter.py:save_ipynb():373] not saving jupyter notebook
